genename	protein_desc	Accession_Number	Molecular_Weight	SKMES1.PARP14m3.DMSO_SpC	SKMES1.PARP14m3.RBN011364_SpC	label	uniprotswissprot	entrez.id	spc.trt_ctrl.delta	spc.ctrl_fraction_delta	molweight	ctrl.binding	trt.binding	trt.fc.binding	trt.fc	gene.symbol.xref
SDHB	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens GN=SDHB PE=1 SV=3	sp|P21912|SDHB_HUMAN	32 kDa	4	0	skmes_parp14m3.adpr.msbio	P21912	6390	-4	-1	32	4.03125	0.03125	0.00775193798449612	0.00249376558603491	SDHB
SEC11A	Signal peptidase complex catalytic subunit SEC11A OS=Homo sapiens GN=SEC11A PE=1 SV=1	sp|P67812|SC11A_HUMAN	21 kDa	0	2	skmes_parp14m3.adpr.msbio	P67812	23478	2	1	21	0.0476190476190476	2.04761904761905	43	201	SEC11A
SEC16A	Protein transport protein Sec16A OS=Homo sapiens GN=SEC16A PE=1 SV=3	sp|O15027|SC16A_HUMAN	234 kDa	12	6	skmes_parp14m3.adpr.msbio	O15027	9919	-6	-0.5	234	12.0042735042735	6.0042735042735	0.500177999288003	0.500416319733555	SEC16A
SEC22B	Vesicle-trafficking protein SEC22b OS=Homo sapiens GN=SEC22B PE=1 SV=4	sp|O75396|SC22B_HUMAN	25 kDa	7	5	skmes_parp14m3.adpr.msbio	O75396	9554	-2	-0.285714285714286	25	7.04	5.04	0.715909090909091	0.714693295292439	SEC22B
SEC61B	Protein transport protein Sec61 subunit beta OS=Homo sapiens GN=SEC61B PE=1 SV=2	sp|P60468|SC61B_HUMAN	10 kDa	3	3	skmes_parp14m3.adpr.msbio	P60468	10952	0	0	10	3.1	3.1	1	1	SEC61B
SELENOH	Selenoprotein H OS=Homo sapiens GN=SELENOH PE=1 SV=2	sp|Q8IZQ5|SELH_HUMAN	13 kDa	2	0	skmes_parp14m3.adpr.msbio	Q8IZQ5	280636	-2	-1	13	2.07692307692308	0.0769230769230769	0.037037037037037	0.00497512437810945	SELENOH
SELENOK	Selenoprotein K OS=Homo sapiens GN=SELENOK PE=1 SV=3	sp|Q9Y6D0|SELK_HUMAN	11 kDa	2	0	skmes_parp14m3.adpr.msbio	Q9Y6D0	58515	-2	-1	11	2.09090909090909	0.0909090909090909	0.0434782608695652	0.00497512437810945	SELENOK
SENP1	Sentrin-specific protease 1 OS=Homo sapiens GN=SENP1 PE=1 SV=2	sp|Q9P0U3|SENP1_HUMAN	73 kDa	0	2	skmes_parp14m3.adpr.msbio	Q9P0U3	29843	2	1	73	0.0136986301369863	2.01369863013699	147	201	SENP1
SEPT7	Septin-7 OS=Homo sapiens GN=SEPT7 PE=1 SV=2	sp|Q16181|SEPT7_HUMAN	51 kDa	2	2	skmes_parp14m3.adpr.msbio	Q16181	989	0	0	51	2.01960784313725	2.01960784313725	1	1	SEPTIN7
SEPT9	Septin-9 OS=Homo sapiens GN=SEPT9 PE=1 SV=2	sp|Q9UHD8|SEPT9_HUMAN	65 kDa	39	45	skmes_parp14m3.adpr.msbio	Q9UHD8	10801	6	0.133333333333333	65	39.0153846153846	45.0153846153846	1.15378548895899	1.15380671622661	SEPTIN9
SERBP1	Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens GN=SERBP1 PE=1 SV=2	sp|Q8NC51|PAIRB_HUMAN	45 kDa	78	91	skmes_parp14m3.adpr.msbio	Q8NC51	26135	13	0.142857142857143	45	78.0222222222222	91.0222222222222	1.16661919681003	1.16664530188437	SERBP1
SERF2	Small EDRK-rich factor 2 OS=Homo sapiens GN=SERF2 PE=1 SV=1	sp|P84101|SERF2_HUMAN	7 kDa	3	4	skmes_parp14m3.adpr.msbio	P84101	10169	1	0.25	7	3.14285714285714	4.14285714285714	1.31818181818182	1.33222591362126	SERF2
SERPINB13	Serpin B13 OS=Homo sapiens GN=SERPINB13 PE=1 SV=2	sp|Q9UIV8|SPB13_HUMAN	44 kDa	3	0	skmes_parp14m3.adpr.msbio	Q9UIV8	5275	-3	-1	44	3.02272727272727	0.0227272727272727	0.0075187969924812	0.00332225913621263	SERPINB13
SERPINB3	Serpin B3 OS=Homo sapiens GN=SERPINB3 PE=1 SV=2	sp|P29508|SPB3_HUMAN	45 kDa	46	0	skmes_parp14m3.adpr.msbio	P29508	6317	-46	-1	45	46.0222222222222	0.0222222222222222	0.000482858522452921	0.000217344055640078	SERPINB3
SERPINB4	Serpin B4 OS=Homo sapiens GN=SERPINB4 PE=1 SV=2	sp|P48594|SPB4_HUMAN	45 kDa	33	0	skmes_parp14m3.adpr.msbio	P48594	6318	-33	-1	45	33.0222222222222	0.0222222222222222	0.000672947510094213	0.000302938503483793	SERPINB4
SERPINH1	Serpin H1 OS=Homo sapiens GN=SERPINH1 PE=1 SV=2	sp|P50454|SERPH_HUMAN	46 kDa	94	83	skmes_parp14m3.adpr.msbio	P50454	871	-11	-0.117021276595745	46	94.0217391304348	83.0217391304348	0.883005780346821	0.882991171152005	SERPINH1
SF1	Splicing factor 1 OS=Homo sapiens GN=SF1 PE=1 SV=4	sp|Q15637|SF01_HUMAN	68 kDa	30	34	skmes_parp14m3.adpr.msbio	Q15637	7536	4	0.117647058823529	68	30.0147058823529	34.0147058823529	1.13326800587947	1.13328890369877	SF1
SF3A1	Splicing factor 3A subunit 1 OS=Homo sapiens GN=SF3A1 PE=1 SV=1	sp|Q15459|SF3A1_HUMAN	89 kDa	100	116	skmes_parp14m3.adpr.msbio	Q15459	10291	16	0.137931034482759	89	100.011235955056	116.011235955056	1.15998202449163	1.15998400159984	SF3A1
SF3A2	Splicing factor 3A subunit 2 OS=Homo sapiens GN=SF3A2 PE=1 SV=2	sp|Q15428|SF3A2_HUMAN	49 kDa	23	27	skmes_parp14m3.adpr.msbio	Q15428	8175	4	0.148148148148148	49	23.0204081632653	27.0204081632653	1.17375886524823	1.17383746197306	SF3A2
SF3A3	Splicing factor 3A subunit 3 OS=Homo sapiens GN=SF3A3 PE=1 SV=1	sp|Q12874|SF3A3_HUMAN	59 kDa	47	58	skmes_parp14m3.adpr.msbio	Q12874	10946	11	0.189655172413793	59	47.0169491525424	58.0169491525424	1.23395818312906	1.23399276749628	SF3A3
SF3B1	Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3	sp|O75533|SF3B1_HUMAN	146 kDa	189	217	skmes_parp14m3.adpr.msbio	O75533	23451	28	0.129032258064516	146	189.006849315069	217.006849315069	1.14814277948904	1.14814031003651	SF3B1
SF3B2	Splicing factor 3B subunit 2 OS=Homo sapiens GN=SF3B2 PE=1 SV=2	sp|Q13435|SF3B2_HUMAN	100 kDa	205	217	skmes_parp14m3.adpr.msbio	Q13435	10992	12	0.0552995391705069	100	205.01	217.01	1.05853373006195	1.05853373006195	SF3B2
SF3B3	Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4	sp|Q15393|SF3B3_HUMAN	136 kDa	176	191	skmes_parp14m3.adpr.msbio	Q15393	23450	15	0.0785340314136126	136	176.007352941176	191.007352941176	1.08522371224464	1.08522243054372	SF3B3
SF3B4	Splicing factor 3B subunit 4 OS=Homo sapiens GN=SF3B4 PE=1 SV=1	sp|Q15427|SF3B4_HUMAN	44 kDa	41	32	skmes_parp14m3.adpr.msbio	Q15427	10262	-9	-0.219512195121951	44	41.0227272727273	32.0227272727273	0.780609418282548	0.78054133138259	SF3B4
SF3B5	Splicing factor 3B subunit 5 OS=Homo sapiens GN=SF3B5 PE=1 SV=1	sp|Q9BWJ5|SF3B5_HUMAN	10 kDa	8	8	skmes_parp14m3.adpr.msbio	Q9BWJ5	83443	0	0	10	8.1	8.1	1	1	SF3B5
SF3B6	Splicing factor 3B subunit 6 OS=Homo sapiens GN=SF3B6 PE=1 SV=1	sp|Q9Y3B4|SF3B6_HUMAN	15 kDa	24	24	skmes_parp14m3.adpr.msbio	Q9Y3B4	51639	0	0	15	24.0666666666667	24.0666666666667	1	1	SF3B6
SFN	14-3-3 protein sigma OS=Homo sapiens GN=SFN PE=1 SV=1	sp|P31947|1433S_HUMAN	28 kDa	6	0	skmes_parp14m3.adpr.msbio	P31947	2810	-6	-1	28	6.03571428571429	0.0357142857142857	0.00591715976331361	0.00166389351081531	SFN
SFPQ	Splicing factor, proline- and glutamine-rich OS=Homo sapiens GN=SFPQ PE=1 SV=2	sp|P23246|SFPQ_HUMAN	76 kDa	52	49	skmes_parp14m3.adpr.msbio	P23246	6421	-3	-0.0576923076923077	76	52.0131578947368	49.0131578947368	0.942322286870731	0.942318784849068	SFPQ
SFSWAP	Splicing factor, suppressor of white-apricot homolog OS=Homo sapiens GN=SFSWAP PE=1 SV=3	sp|Q12872|SFSWA_HUMAN	105 kDa	3	0	skmes_parp14m3.adpr.msbio	Q12872	6433	-3	-1	105	3.00952380952381	0.00952380952380952	0.00316455696202532	0.00332225913621263	SFSWAP
SFXN1	Sideroflexin-1 OS=Homo sapiens GN=SFXN1 PE=1 SV=4	sp|Q9H9B4|SFXN1_HUMAN	36 kDa	2	0	skmes_parp14m3.adpr.msbio	Q9H9B4	94081	-2	-1	36	2.02777777777778	0.0277777777777778	0.0136986301369863	0.00497512437810945	SFXN1
SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens GN=SH3BGRL3 PE=1 SV=1	sp|Q9H299|SH3L3_HUMAN	10 kDa	2	0	skmes_parp14m3.adpr.msbio	Q9H299	83442	-2	-1	10	2.1	0.1	0.0476190476190476	0.00497512437810945	SH3BGRL3
SH3PXD2B	SH3 and PX domain-containing protein 2B OS=Homo sapiens GN=SH3PXD2B PE=1 SV=3	sp|A1X283|SPD2B_HUMAN	102 kDa	0	6	skmes_parp14m3.adpr.msbio	A1X283	285590	6	1	102	0.00980392156862745	6.00980392156863	613	601	SH3PXD2B
SHANK1	SH3 and multiple ankyrin repeat domains protein 1 OS=Homo sapiens GN=SHANK1 PE=1 SV=2	sp|Q9Y566|SHAN1_HUMAN	225 kDa	0	8	skmes_parp14m3.adpr.msbio	Q9Y566	50944	8	1	225	0.00444444444444444	8.00444444444445	1801	801	SHANK1
SHROOM1	Protein Shroom1 OS=Homo sapiens GN=SHROOM1 PE=1 SV=1	sp|Q2M3G4|SHRM1_HUMAN	91 kDa	7	0	skmes_parp14m3.adpr.msbio	Q2M3G4	134549	-7	-1	91	7.01098901098901	0.010989010989011	0.00156739811912226	0.0014265335235378	SHROOM1
SIN3A	Paired amphipathic helix protein Sin3a OS=Homo sapiens GN=SIN3A PE=1 SV=2	sp|Q96ST3|SIN3A_HUMAN	145 kDa	3	0	skmes_parp14m3.adpr.msbio	Q96ST3	25942	-3	-1	145	3.00689655172414	0.00689655172413793	0.00229357798165138	0.00332225913621263	SIN3A
SKIV2L	Helicase SKI2W OS=Homo sapiens GN=SKIV2L PE=1 SV=3	sp|Q15477|SKIV2_HUMAN	138 kDa	4	0	skmes_parp14m3.adpr.msbio	Q15477	6499	-4	-1	138	4.00724637681159	0.0072463768115942	0.00180831826401447	0.00249376558603491	SKIV2L
SKIV2L2	Superkiller viralicidic activity 2-like 2 OS=Homo sapiens GN=SKIV2L2 PE=1 SV=3	sp|P42285|SK2L2_HUMAN	118 kDa	75	49	skmes_parp14m3.adpr.msbio	P42285	23517	-26	-0.346666666666667	118	75.0084745762712	49.0084745762712	0.653372500282454	0.653379549393414	MTREX
SKP1	S-phase kinase-associated protein 1 OS=Homo sapiens GN=SKP1 PE=1 SV=2	sp|P63208|SKP1_HUMAN	19 kDa	4	0	skmes_parp14m3.adpr.msbio	P63208	6500	-4	-1	19	4.05263157894737	0.0526315789473684	0.012987012987013	0.00249376558603491	SKP1
SLC25A13	Calcium-binding mitochondrial carrier protein Aralar2 OS=Homo sapiens GN=SLC25A13 PE=1 SV=2	sp|Q9UJS0|CMC2_HUMAN	74 kDa	2	0	skmes_parp14m3.adpr.msbio	Q9UJS0	10165	-2	-1	74	2.01351351351351	0.0135135135135135	0.00671140939597315	0.00497512437810945	SLC25A13
SLC25A22	Mitochondrial glutamate carrier 1 OS=Homo sapiens GN=SLC25A22 PE=1 SV=1	sp|Q9H936|GHC1_HUMAN	34 kDa	4	3	skmes_parp14m3.adpr.msbio	Q9H936	79751	-1	-0.25	34	4.02941176470588	3.02941176470588	0.751824817518248	0.750623441396509	SLC25A22
SLC25A5	ADP/ATP translocase 2 OS=Homo sapiens GN=SLC25A5 PE=1 SV=7	sp|P05141|ADT2_HUMAN	33 kDa	27	24	skmes_parp14m3.adpr.msbio	P05141	292	-3	-0.111111111111111	33	27.030303030303	24.030303030303	0.889013452914798	0.888930025916327	SLC25A5
SLC25A6	ADP/ATP translocase 3 OS=Homo sapiens GN=SLC25A6 PE=1 SV=4	sp|P12236|ADT3_HUMAN	33 kDa	28	22	skmes_parp14m3.adpr.msbio	P12236	293	-6	-0.214285714285714	33	28.030303030303	22.030303030303	0.785945945945946	0.785790789003927	SLC25A6
SLC30A7	Zinc transporter 7 OS=Homo sapiens GN=SLC30A7 PE=2 SV=1	sp|Q8NEW0|ZNT7_HUMAN	42 kDa	6	3	skmes_parp14m3.adpr.msbio	Q8NEW0	148867	-3	-0.5	42	6.02380952380952	3.02380952380952	0.50197628458498	0.500831946755408	SLC30A7
SLC4A1AP	Kanadaptin OS=Homo sapiens GN=SLC4A1AP PE=1 SV=1	sp|Q9BWU0|NADAP_HUMAN	89 kDa	24	34	skmes_parp14m3.adpr.msbio	Q9BWU0	22950	10	0.294117647058824	89	24.0112359550562	34.0112359550562	1.41647168928404	1.41649312786339	SLC4A1AP
SLFN11	Schlafen family member 11 OS=Homo sapiens GN=SLFN11 PE=1 SV=2	sp|Q7Z7L1|SLN11_HUMAN	103 kDa	50	35	skmes_parp14m3.adpr.msbio	Q7Z7L1	91607	-15	-0.3	103	50.0097087378641	35.0097087378641	0.700058241118229	0.7000599880024	SLFN11
SLFN5	Schlafen family member 5 OS=Homo sapiens GN=SLFN5 PE=1 SV=1	sp|Q08AF3|SLFN5_HUMAN	101 kDa	11	0	skmes_parp14m3.adpr.msbio	Q08AF3	162394	-11	-1	101	11.009900990099	0.0099009900990099	0.000899280575539568	0.000908265213442325	SLFN5
SLIRP	SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens GN=SLIRP PE=1 SV=1	sp|Q9GZT3|SLIRP_HUMAN	12 kDa	2	3	skmes_parp14m3.adpr.msbio	Q9GZT3	81892	1	0.333333333333333	12	2.08333333333333	3.08333333333333	1.48	1.49751243781095	SLIRP
SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens GN=SMARCA5 PE=1 SV=1	sp|O60264|SMCA5_HUMAN	122 kDa	3	0	skmes_parp14m3.adpr.msbio	O60264	8467	-3	-1	122	3.00819672131148	0.00819672131147541	0.00272479564032698	0.00332225913621263	SMARCA5
SMC2	Structural maintenance of chromosomes protein 2 OS=Homo sapiens GN=SMC2 PE=1 SV=2	sp|O95347|SMC2_HUMAN	136 kDa	9	5	skmes_parp14m3.adpr.msbio	O95347	10592	-4	-0.444444444444444	136	9.00735294117647	5.00735294117647	0.555918367346939	0.556048834628191	SMC2
SMC3	Structural maintenance of chromosomes protein 3 OS=Homo sapiens GN=SMC3 PE=1 SV=2	sp|Q9UQE7|SMC3_HUMAN	142 kDa	3	0	skmes_parp14m3.adpr.msbio	Q9UQE7	9126	-3	-1	142	3.00704225352113	0.00704225352112676	0.00234192037470726	0.00332225913621263	SMC3
SMC4	Structural maintenance of chromosomes protein 4 OS=Homo sapiens GN=SMC4 PE=1 SV=2	sp|Q9NTJ3|SMC4_HUMAN	147 kDa	11	0	skmes_parp14m3.adpr.msbio	Q9NTJ3	10051	-11	-1	147	11.0068027210884	0.00680272108843537	0.000618046971569839	0.000908265213442325	SMC4
SMIM20	Small integral membrane protein 20 OS=Homo sapiens GN=SMIM20 PE=1 SV=3	sp|Q8N5G0|SIM20_HUMAN	8 kDa	3	3	skmes_parp14m3.adpr.msbio	Q8N5G0	389203	0	0	8	3.125	3.125	1	1	SMIM20
SMN1	Survival motor neuron protein OS=Homo sapiens GN=SMN1 PE=1 SV=1	sp|Q16637|SMN_HUMAN	32 kDa	5	0	skmes_parp14m3.adpr.msbio	Q16637	6606	-5	-1	32	5.03125	0.03125	0.0062111801242236	0.00199600798403194	SMN1
SMTN	Smoothelin OS=Homo sapiens GN=SMTN PE=1 SV=7	sp|P53814|SMTN_HUMAN	99 kDa	26	55	skmes_parp14m3.adpr.msbio	P53814	6525	29	0.527272727272727	99	26.010101010101	55.010101010101	2.11495145631068	2.11495578623606	SMTN
SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2	sp|O75643|U520_HUMAN	245 kDa	61	39	skmes_parp14m3.adpr.msbio	O75643	23020	-22	-0.360655737704918	245	61.0040816326531	39.0040816326531	0.639368392881038	0.639403376495656	SNRNP200
SNRNP27	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein OS=Homo sapiens GN=SNRNP27 PE=1 SV=1	sp|Q8WVK2|SNR27_HUMAN	19 kDa	5	8	skmes_parp14m3.adpr.msbio	Q8WVK2	11017	3	0.375	19	5.05263157894737	8.05263157894737	1.59375	1.59880239520958	SNRNP27
SNRPA	U1 small nuclear ribonucleoprotein A OS=Homo sapiens GN=SNRPA PE=1 SV=3	sp|P09012|SNRPA_HUMAN	31 kDa	17	11	skmes_parp14m3.adpr.msbio	P09012	6626	-6	-0.352941176470588	31	17.0322580645161	11.0322580645161	0.647727272727273	0.647266313932981	SNRPA
SNRPA1	U2 small nuclear ribonucleoprotein A' OS=Homo sapiens GN=SNRPA1 PE=1 SV=2	sp|P09661|RU2A_HUMAN	28 kDa	25	25	skmes_parp14m3.adpr.msbio	P09661	6627	0	0	28	25.0357142857143	25.0357142857143	1	1	SNRPA1
SNRPB	Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens GN=SNRPB PE=1 SV=2	sp|P14678|RSMB_HUMAN	25 kDa	26	25	skmes_parp14m3.adpr.msbio	P14678	6628	-1	-0.0384615384615385	25	26.04	25.04	0.961597542242704	0.961553248750481	SNRPB
SNRPB2	U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens GN=SNRPB2 PE=1 SV=1	sp|P08579|RU2B_HUMAN	25 kDa	22	20	skmes_parp14m3.adpr.msbio	P08579	6629	-2	-0.0909090909090909	25	22.04	20.04	0.909255898366606	0.909132212630622	SNRPB2
SNRPC	U1 small nuclear ribonucleoprotein C OS=Homo sapiens GN=SNRPC PE=1 SV=1	sp|P09234|RU1C_HUMAN	17 kDa	7	8	skmes_parp14m3.adpr.msbio	P09234	6631	1	0.125	17	7.05882352941176	8.05882352941176	1.14166666666667	1.14265335235378	SNRPC
SNRPD1	Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens GN=SNRPD1 PE=1 SV=1	sp|P62314|SMD1_HUMAN	13 kDa	7	7	skmes_parp14m3.adpr.msbio	P62314	6632	0	0	13	7.07692307692308	7.07692307692308	1	1	SNRPD1
SNRPD2	Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens GN=SNRPD2 PE=1 SV=1	sp|P62316|SMD2_HUMAN	14 kDa	21	27	skmes_parp14m3.adpr.msbio	P62316	6633	6	0.222222222222222	14	21.0714285714286	27.0714285714286	1.28474576271186	1.2855782960495	SNRPD2
SNRPD3	Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens GN=SNRPD3 PE=1 SV=1	sp|P62318|SMD3_HUMAN	14 kDa	13	11	skmes_parp14m3.adpr.msbio	P62318	6634	-2	-0.153846153846154	14	13.0714285714286	11.0714285714286	0.846994535519126	0.846272098385857	SNRPD3
SNRPE	Small nuclear ribonucleoprotein E OS=Homo sapiens GN=SNRPE PE=1 SV=1	sp|P62304|RUXE_HUMAN	11 kDa	3	3	skmes_parp14m3.adpr.msbio	P62304	6635	0	0	11	3.09090909090909	3.09090909090909	1	1	SNRPE
SNRPF	Small nuclear ribonucleoprotein F OS=Homo sapiens GN=SNRPF PE=1 SV=1	sp|P62306|RUXF_HUMAN	10 kDa	5	4	skmes_parp14m3.adpr.msbio	P62306	6636	-1	-0.2	10	5.1	4.1	0.803921568627451	0.800399201596806	SNRPF
SNRPG	Small nuclear ribonucleoprotein G OS=Homo sapiens GN=SNRPG PE=1 SV=1	sp|P62308|RUXG_HUMAN	8 kDa	3	4	skmes_parp14m3.adpr.msbio	P62308	6637	1	0.25	8	3.125	4.125	1.32	1.33222591362126	SNRPG
SNTB2	Beta-2-syntrophin OS=Homo sapiens GN=SNTB2 PE=1 SV=1	sp|Q13425|SNTB2_HUMAN	58 kDa	2	0	skmes_parp14m3.adpr.msbio	Q13425	6645	-2	-1	58	2.01724137931034	0.0172413793103448	0.00854700854700855	0.00497512437810945	SNTB2
SNW1	SNW domain-containing protein 1 OS=Homo sapiens GN=SNW1 PE=1 SV=1	sp|Q13573|SNW1_HUMAN	61 kDa	57	100	skmes_parp14m3.adpr.msbio	Q13573	22938	43	0.43	61	57.0163934426229	100.016393442623	1.7541690626797	1.75425363971233	SNW1
SOGA1	Protein SOGA1 OS=Homo sapiens GN=SOGA1 PE=1 SV=2	sp|O94964|SOGA1_HUMAN	160 kDa	0	4	skmes_parp14m3.adpr.msbio	O94964	140710	4	1	160	0.00625	4.00625	641	401	SOGA1
SPCS2	Signal peptidase complex subunit 2 OS=Homo sapiens GN=SPCS2 PE=1 SV=3	sp|Q15005|SPCS2_HUMAN	25 kDa	2	0	skmes_parp14m3.adpr.msbio	Q15005	9789	-2	-1	25	2.04	0.04	0.0196078431372549	0.00497512437810945	SPCS2
SPECC1	Cytospin-B OS=Homo sapiens GN=SPECC1 PE=1 SV=1	sp|Q5M775|CYTSB_HUMAN	119 kDa	10	31	skmes_parp14m3.adpr.msbio	Q5M775	92521	21	0.67741935483871	119	10.0084033613445	31.0084033613445	3.09823677581864	3.0979020979021	SPECC1
SPRR1B	Cornifin-B OS=Homo sapiens GN=SPRR1B PE=1 SV=2	sp|P22528|SPR1B_HUMAN (+1)	10 kDa	5	2	skmes_parp14m3.adpr.msbio	P22528	6699	-3	-0.6	10	5.1	2.1	0.411764705882353	0.401197604790419	SPRR1B
SPRR2E	Small proline-rich protein 2E OS=Homo sapiens GN=SPRR2E PE=2 SV=2	sp|P22531|SPR2E_HUMAN	8 kDa	6	2	skmes_parp14m3.adpr.msbio	P22531	6704	-4	-0.666666666666667	8	6.125	2.125	0.346938775510204	0.334442595673877	SPRR2E
SQOR	Sulfide:quinone oxidoreductase, mitochondrial OS=Homo sapiens GN=SQOR PE=1 SV=1	sp|Q9Y6N5|SQOR_HUMAN	50 kDa	25	27	skmes_parp14m3.adpr.msbio	Q9Y6N5	58472	2	0.0740740740740741	50	25.02	27.02	1.07993605115907	1.07996801279488	SQOR
SQSTM1	Sequestosome-1 OS=Homo sapiens GN=SQSTM1 PE=1 SV=1	sp|Q13501|SQSTM_HUMAN	48 kDa	4	3	skmes_parp14m3.adpr.msbio	Q13501	8878	-1	-0.25	48	4.02083333333333	3.02083333333333	0.751295336787565	0.750623441396509	SQSTM1
SRP14	Signal recognition particle 14 kDa protein OS=Homo sapiens GN=SRP14 PE=1 SV=2	sp|P37108|SRP14_HUMAN	15 kDa	5	4	skmes_parp14m3.adpr.msbio	P37108	6727	-1	-0.2	15	5.06666666666667	4.06666666666667	0.802631578947368	0.800399201596806	SRP14
SRP54	Signal recognition particle 54 kDa protein OS=Homo sapiens GN=SRP54 PE=1 SV=1	sp|P61011|SRP54_HUMAN	56 kDa	10	6	skmes_parp14m3.adpr.msbio	P61011	6729	-4	-0.4	56	10.0178571428571	6.01785714285714	0.600713012477718	0.6003996003996	SRP54
SRRM2	Serine/arginine repetitive matrix protein 2 OS=Homo sapiens GN=SRRM2 PE=1 SV=2	sp|Q9UQ35|SRRM2_HUMAN	300 kDa	0	2	skmes_parp14m3.adpr.msbio	Q9UQ35	23524	2	1	300	0.00333333333333333	2.00333333333333	601	201	SRRM2
SRSF2	Serine/arginine-rich splicing factor 2 OS=Homo sapiens GN=SRSF2 PE=1 SV=4	sp|Q01130|SRSF2_HUMAN	25 kDa	5	7	skmes_parp14m3.adpr.msbio	Q01130	6427	2	0.285714285714286	25	5.04	7.04	1.3968253968254	1.39920159680639	SRSF2
SRSF3	Serine/arginine-rich splicing factor 3 OS=Homo sapiens GN=SRSF3 PE=1 SV=1	sp|P84103|SRSF3_HUMAN	19 kDa	52	48	skmes_parp14m3.adpr.msbio	P84103	6428	-4	-0.0769230769230769	19	52.0526315789474	48.0526315789474	0.923154701718908	0.92309171313209	SRSF3
SSBP1	Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens GN=SSBP1 PE=1 SV=1	sp|Q04837|SSBP_HUMAN	17 kDa	3	2	skmes_parp14m3.adpr.msbio	Q04837	6742	-1	-0.333333333333333	17	3.05882352941176	2.05882352941176	0.673076923076923	0.667774086378737	SSBP1
SSR3	Translocon-associated protein subunit gamma OS=Homo sapiens GN=SSR3 PE=1 SV=1	sp|Q9UNL2|SSRG_HUMAN	21 kDa	0	3	skmes_parp14m3.adpr.msbio	Q9UNL2	6747	3	1	21	0.0476190476190476	3.04761904761905	64	301	SSR3
SSR4	Translocon-associated protein subunit delta OS=Homo sapiens GN=SSR4 PE=1 SV=1	sp|P51571|SSRD_HUMAN	19 kDa	2	0	skmes_parp14m3.adpr.msbio	P51571	6748	-2	-1	19	2.05263157894737	0.0526315789473684	0.0256410256410256	0.00497512437810945	SSR4
SSRP1	FACT complex subunit SSRP1 OS=Homo sapiens GN=SSRP1 PE=1 SV=1	sp|Q08945|SSRP1_HUMAN	81 kDa	20	9	skmes_parp14m3.adpr.msbio	Q08945	6749	-11	-0.55	81	20.0123456790123	9.01234567901234	0.450339296730413	0.450274862568716	SSRP1
SSSCA1	Sjoegren syndrome/scleroderma autoantigen 1 OS=Homo sapiens GN=SSSCA1 PE=1 SV=1	sp|O60232|SSA27_HUMAN	21 kDa	2	0	skmes_parp14m3.adpr.msbio	O60232	10534	-2	-1	21	2.04761904761905	0.0476190476190476	0.0232558139534884	0.00497512437810945	ZNRD2
SUB1	Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens GN=SUB1 PE=1 SV=3	sp|P53999|TCP4_HUMAN	14 kDa	12	17	skmes_parp14m3.adpr.msbio	P53999	10923	5	0.294117647058824	14	12.0714285714286	17.0714285714286	1.41420118343195	1.41631973355537	SUB1
SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Homo sapiens GN=SUCLG1 PE=1 SV=4	sp|P53597|SUCA_HUMAN	36 kDa	39	22	skmes_parp14m3.adpr.msbio	P53597	8802	-17	-0.435897435897436	36	39.0277777777778	22.0277777777778	0.5644128113879	0.564214304024609	SUCLG1
SUMO2	Small ubiquitin-related modifier 2 OS=Homo sapiens GN=SUMO2 PE=1 SV=3	sp|P61956|SUMO2_HUMAN	11 kDa	7	4	skmes_parp14m3.adpr.msbio	P61956	6613	-3	-0.428571428571429	11	7.09090909090909	4.09090909090909	0.576923076923077	0.572039942938659	SUMO2
SUPT16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	sp|Q9Y5B9|SP16H_HUMAN	120 kDa	51	25	skmes_parp14m3.adpr.msbio	Q9Y5B9	11198	-26	-0.509803921568627	120	51.0083333333333	25.0083333333333	0.490279366116648	0.490296020388159	SUPT16H
