gene.symbol	gene.arm	arm.ngenes	arm.amp.freq	arm.amp.qvalue	arm.del.freq	arm.del.qvalue	peak.wide.boundary.hg19	peak.qvalue	peak.residual.qvalue	peak.cytoband	peak.oncogenes	peak.ngenes	peak.size	peak.gene.pos	gene.loc.hg19	focal.amp.high	focal.amp.low	focal.amp.high.freq	focal.amp.low.freq	focal.amp.max	focal.del.high	focal.del.low	focal.del.min	focal.del.high.freq	focal.del.low.freq	focal.cnv.exp.cor	focal.cnv.exp.cor.pvalue	focal.amphigh.exp.lfc	focal.amplow.exp.lfc	focal.amp.exp.lfc	nsamples.x	all.amp.high	all.amp.low	all.amp.high.freq	all.amp.low.freq	all.amp.max	all.del.high	all.del.low	all.del.high.freq	all.del.low.freq	all.del.min	all.cnv.exp.cor	all.cnv.exp.cor.pvalue	all.amphigh.exp.lfc	all.amplow.exp.lfc	all.amp.exp.lfc	nsamples.y	cancer.code	cancer.name
PARP8	5q	905	0.2	1	0.76	0	chr5:32992360-50133343	3.0539e-09	0.001765	5p12	SKP2	75	17140983	partial within	chr5:49961733-50142356	27	63	0.0538922155688623	0.125748502994012	3.519	9	29	-0.834	0.0179640718562874	0.0578842315369262	0.0461896347650717	0.303122535577605	0.204846911161997	-0.41075431509315	-0.228872134608675	501	74	202	0.147704590818363	0.403193612774451	3.657	3	135	0.00598802395209581	0.269461077844311	-1.241	0.0227640775131912	0.611943343128783	-0.412460572537672	-0.458295035113077	-0.446038933398774	501	lusc	Lung Squamous Cell Carcinoma
PARP8	5q	905	0.16	0.997	0.15	0.907	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.0114942528735632	0.0114942528735632	0.432	0	1	-0.597	0	0.0114942528735632	-0.102776729166216	0.346365741283313	0	0	0	87	1	21	0.0114942528735632	0.241379310344828	1.926	0	6	0	0.0689655172413793	-0.736	0.0636014074587065	0.560718986775732	0	-0.0164086606766816	-0.0460005584980152	87	meso	 Mesothelioma
PARP8	5q	905	0.15	1	0.45	6.4e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	61	0.0397236614853195	0.105354058721934	3.657	7	79	-1.418	0.0120898100172712	0.136442141623489	0.239624018766329	3.13524292823575e-06	0.261952469799817	-0.26183730128348	-0.0969405214979977	579	34	144	0.0587219343696028	0.248704663212435	3.657	9	164	0.0155440414507772	0.283246977547496	-1.293	0.323378097994162	1.87499570220243e-10	-0.337399089679081	-0.193140656120597	-0.220980002947673	579	ov	Ovarian Serous Cystadenocarcinoma
PARP8	5q	905	0.11	1	0.09	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.00543478260869565	0.00543478260869565	1.926	1	8	-0.721	0.00543478260869565	0.0434782608695652	0.120505583883011	0.111136258742275	0	0	0	184	0	22	0	0.119565217391304	1.487	0	19	0	0.103260869565217	-0.701	0.0748041862047129	0.323788982166775	0	-0.408887070578454	-0.408887070578454	184	paad	Pancreatic Adenocarcinoma
PARP8	5q	905	0.05	0.997	0.05	0.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00617283950617284	0.813	1	5	-0.844	0.00617283950617284	0.0308641975308642	0.213993683849348	0.00641521214161072	0	0	0	162	1	10	0.00617283950617284	0.0617283950617284	1.796	1	11	0.00617283950617284	0.0679012345679012	-0.894	0.241078333377434	0.0020653217091083	0	0.180174494755565	0.249191760330626	162	pcpg	Pheochromocytoma and Paraganglioma
PARP8	5q	905	0.03	1	0.05	0.484	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	0.0040650406504065	0.0040650406504065	1.517	16	30	-1.527	0.032520325203252	0.0609756097560976	0.325288257810644	1.6268437919317e-13	0	0	0	492	2	16	0.0040650406504065	0.032520325203252	1.565	14	44	0.0284552845528455	0.0894308943089431	-1.026	0.191494968889085	2.01453317929204e-05	0	-0.220853177571846	-0.124357625174392	492	prad	Prostate Adenocarcinoma
PARP8	5q	905	0.17	1	0.3	0.00677	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	0.0121212121212121	0.0181818181818182	2.937	1	2	-0.828	0.00606060606060606	0.0121212121212121	-0.0776074092129361	0.323275807075413	0	0	0	165	3	31	0.0181818181818182	0.187878787878788	2.773	0	33	0	0.2	-0.697	0.0163049357154373	0.835836704143424	0	-0.0991922074516491	-0.177502772344996	165	read	Rectum Adenocarcinoma
PARP8	5q	905	0.31	0.179	0.2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	23	0.0272373540856031	0.0894941634241245	3.402	2	14	-1.242	0.00778210116731518	0.0544747081712062	-0.047313466116782	0.451903810931715	0	-0.58044304710797	-0.422459336896097	257	12	87	0.0466926070038911	0.33852140077821	3.657	1	24	0.00389105058365759	0.0933852140077821	-0.948	-0.14892525254138	0.0173245134830317	0.497069219091943	-0.540575938298637	-0.41480076770584	257	sarc	Sarcoma
PARP8	5q	905	0.18	1	0.32	0.0163	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	14	0.0163487738419619	0.0381471389645777	3.724	4	5	-1.074	0.0108991825613079	0.0136239782016349	0.0588899296858235	0.261118097343348	0	0.0219957396189896	0.490625036946032	367	7	70	0.0190735694822888	0.190735694822888	3.657	1	87	0.00272479564032698	0.237057220708447	-1.074	0.0981018694711629	0.0608059161717501	0	-0.145901106411515	-0.01963210105608	367	skcm	Skin Cutaneous Melanoma
PARP8	5q	905	0.09	1	0.29	5.93e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	19	0.0272108843537415	0.0430839002267574	3.353	8	28	-1.017	0.018140589569161	0.0634920634920635	-0.0281197491730559	0.587751734081206	-0.331667900760173	-0.683012758483767	-0.549744019347231	441	20	80	0.0453514739229025	0.18140589569161	3.657	5	81	0.0113378684807256	0.183673469387755	-1.077	0.178075592906176	0.000540206769572166	-0.597833810265715	-0.25837531391667	-0.327029841268163	441	stad	Stomach Adenocarcinoma
PARP8	5q	905	0.06	1	0.69	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00666666666666667	0.479	0	2	-0.453	0	0.0133333333333333	0.0481729973248822	0.558278285755293	0	0	0	150	0	5	0	0.0333333333333333	0.291	0	105	0	0.7	-0.849	0.285731810827389	0.000393510226957003	0	0	0	150	tgct	Testicular Germ Cell Tumors
PARP8	5q	905	0.03	0.000133	0	0.995	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00200400801603206	0.481	0	0	0	0	0	-0.0696385465264162	0.122164953592997	0	0	0	499	0	22	0	0.0440881763527054	1.223	0	0	0	0	-0.016	-0.00721097857888684	0.872985003274352	0	0.34925211885962	0.34925211885962	499	thca	Thyroid Carcinoma
PARP8	5q	905	0.07	0.303	0.01	0.981	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	123	0	11	0	0.0894308943089431	1.381	0	1	0	0.00813008130081301	-0.519	-0.0108598649291933	0.907085138508521	0	-0.114308288097015	-0.114308288097015	123	thym	Thymoma
PARP8	5q	905	0.04	1	0.15	0.00611	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	13	0.0185528756957328	0.0241187384044527	3.584	2	28	-0.83	0.00371057513914657	0.051948051948052	0.103816299074006	0.0159018393744176	0.0347587361844148	-0.872928884121388	-0.501602130359923	539	8	50	0.0148423005565863	0.0927643784786642	3.584	4	63	0.00742115027829314	0.116883116883117	-1.161	0.203958901036216	1.80180684161382e-06	0	-0.223728494980769	-0.185779073338693	539	ucec	Uterine Corpus Endometrial Carcinoma
PARP8	5q	905	0.19	0.999	0.39	0.928	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4	0.0357142857142857	0.0714285714285714	1.792	2	6	-1.094	0.0357142857142857	0.107142857142857	0.0106074671305326	0.938733081624514	0	0	0	56	2	20	0.0357142857142857	0.357142857142857	2.136	1	11	0.0178571428571429	0.196428571428571	-1.024	0.200472591529574	0.142229218927998	0	0.216859981549104	0.237777433417661	56	ucs	Uterine Carcinosarcoma
PARP8	5q	905	0.04	0.983	0.04	0.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	80	0	3	0	0.0375	0.648	0	3	0	0.0375	-0.969	0.125898764322017	0.26580093222356	0	0	0	80	uvm	Uveal Melanoma
PARP9	3q	733	0.21	1	0.27	0.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0.0222222222222222	0.568	0	2	-0.379	0	0.0222222222222222	-0.0906392229765047	0.43306215232176	0	0	0	90	0	17	0	0.188888888888889	1.708	0	22	0	0.244444444444444	-1.031	0.352444562685772	0.00166865201888721	0	0.769456385619532	0.769456385619532	90	acc	Adrenocortical Carcinoma
PARP9	3q	733	0.45	2.84e-14	0.13	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	15	0.00245098039215686	0.0367647058823529	2.637	2	11	-0.785	0.00490196078431373	0.0269607843137255	0.0119986643053332	0.809300802098714	0	-0.173096924330717	0.0284153536671834	408	6	184	0.0147058823529412	0.450980392156863	2.637	1	21	0.00245098039215686	0.0514705882352941	-0.862	0.161177311293614	0.00110244182904555	0	0.261836816262424	0.293982292798755	408	blca	Bladder Urothelial Carcinoma
PARP9	3q	733	0.21	1	0.13	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	38	0.000925925925925926	0.0351851851851852	1.127	8	41	-1.128	0.00740740740740741	0.037962962962963	0.0819459359791239	0.00726576979439648	0	0.145319705929587	0.151082130915194	1080	7	222	0.00648148148148148	0.205555555555556	2.443	1	122	0.000925925925925926	0.112962962962963	-0.878	0.255911838959998	1.72049989954617e-17	0	0.329437390328642	0.331386551810173	1080	brca	 Breast Invasive Carcinoma
PARP9	3q	733	0.59	0	0.26	0.0552	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	8	0.0135593220338983	0.0271186440677966	1.278	0	4	-0.673	0	0.0135593220338983	0.108546297985448	0.0639740398013053	0	0	0.452899750560191	295	16	166	0.0542372881355932	0.56271186440678	2.654	0	9	0	0.0305084745762712	-0.751	0.296551417562664	2.43902005847079e-07	0.873331887132082	0.477991552450252	0.513132915533081	295	cesc	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
PARP9	3q	733	0.22	0.988	0.14	0.979	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	-0.391	0	0.0277777777777778	0.252204838871378	0.137826830511732	0	0	0	36	0	7	0	0.194444444444444	0.834	0	7	0	0.194444444444444	-0.828	0.318553318118934	0.0582877597550319	0	0	0	36	chol	Cholangiocarcinoma
PARP9	3q	733	0.15	1	0.1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00221729490022173	0.13	0	0	0	0	0	-0.00212982682059879	0.963783814055054	0	0	0	451	0	63	0	0.139689578713969	1.087	0	33	0	0.0731707317073171	-0.681	0.0477596173565564	0.30831250363431	0	0.0618771937039817	0.0618771937039817	451	coad	Colon Adenocarcinoma
PARP9	3q	733	0.27	0.000435	0.11	0.985	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	-0.603	0.0208333333333333	0	-0.205319092690536	0.161524728552231	0	0	0	48	1	12	0.0208333333333333	0.25	0.873	1	3	0.0208333333333333	0.0625	-0.604	0.103836875708547	0.482466029805489	0	0.205229179070382	0.231703883827254	48	dlbc	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma
PARP9	3q	733	0.46	0.00525	0.39	0.147	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	15	0.016304347826087	0.0815217391304348	1.604	1	8	-0.811	0.00543478260869565	0.0434782608695652	0.029213304344883	0.7138403580856	0	-0.261258454974107	-0.311648051683092	184	9	81	0.0489130434782609	0.440217391304348	2.971	1	19	0.00543478260869565	0.103260869565217	-0.921	0.315933884887513	4.70772138093597e-05	0	0.271142741169751	0.269752070507604	184	esca	Esophageal Carcinoma
PARP9	3q	733	0.12	0.58	0.07	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	0.00346620450606586	0	0.944	3	23	-1.041	0.00519930675909879	0.0398613518197574	0.0858681796249063	0.302758634742233	0	0	0	577	2	60	0.00346620450606586	0.103986135181976	1.562	2	59	0.00346620450606586	0.102253032928943	-1.077	0.0129553825775816	0.876662513186149	0	-0.0338057487031262	-0.0338057487031262	577	gbm	Glioblastoma Multiforme
PARP9	3q	733	0.5	0	0.35	1.64e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	10	0.0114942528735632	0.0191570881226054	1.347	0	6	-0.604	0	0.0114942528735632	0.00694221588921576	0.877681150722121	0	0.120430570756744	-0.0561628118562743	522	24	254	0.0459770114942529	0.486590038314176	2.745	0	30	0	0.0574712643678161	-0.668	0.164470263012428	0.000241315821118016	0.366469940725068	0.314001890378309	0.318625511673234	522	hnsc	Head and Neck Squamous Cell Carcinoma
PARP9	3q	733	0.14	0.995	0.14	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	66	0	6	0	0.0909090909090909	1.557	0	9	0	0.136363636363636	-0.944	0.499387909768566	2.2879826011054e-05	0	0	0	66	kich	Kidney Chromophobe
PARP9	3q	733	0.14	0.0536	0.22	6.5e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.00189393939393939	0.00189393939393939	0.467	0	3	-0.536	0	0.00568181818181818	0.0705318587257191	0.106139571455726	0	0	0	528	2	62	0.00378787878787879	0.117424242424242	1.189	0	118	0	0.223484848484848	-0.842	0.320858504563666	4.64273601971432e-14	0	0.270118555354834	0.275523464029286	528	kirc	Kidney Renal Clear Cell Carcinoma
PARP9	3q	733	0.33	0	0.04	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.00347222222222222	0.00347222222222222	1.516	0	0	0	0	0	0.0754313419398402	0.203413689477238	0	0	0	288	1	95	0.00347222222222222	0.329861111111111	1.705	0	8	0	0.0277777777777778	-0.786	0.376159621438215	4.81015951267528e-11	0	0.374962170738654	0.382655568935029	288	kirp	Kidney Renal Papillary Cell Carcinoma
PARP9	3q	733	0.01	0.95	0.02	0.904	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	191	0	1	0	0.00523560209424084	0.366	0	4	0	0.0209424083769634	-0.821	0.0393452260942908	0.655464669741205	0	0	0	191	laml	Acute Myeloid Leukemia
PARP9	3q	733	0.02	1	0.06	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00194931773879142	1.325	4	6	-0.921	0.00779727095516569	0.0116959064327485	0.0947659298854726	0.0327233106245097	0	0	0	513	0	8	0	0.0155945419103314	0.767	4	34	0.00779727095516569	0.0662768031189084	-0.969	0.0608599182342115	0.170810675872949	0	0	0	513	lgg	Brain Lower Grade Glioma
PARP9	3q	733	0.1	1	0.14	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	0.0135135135135135	1.151	0	5	-0.484	0	0.0135135135135135	0.0900453126526685	0.0862476106440459	0	0	0	370	0	41	0	0.110810810810811	0.934	0	43	0	0.116216216216216	-0.784	0.0719362606669436	0.170839709850863	0	-0.105947185588088	-0.105947185588088	370	lihc	Liver Hepatocellular Carcinoma
PARP9	3q	733	0.21	1	0.36	0.00514	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	20	0.00193798449612403	0.0387596899224806	1.295	2	9	-0.575	0.00387596899224806	0.0174418604651163	0.213651216049709	8.9964634360076e-07	0	0.515253792427444	0.558620948290179	516	3	108	0.00581395348837209	0.209302325581395	1.502	1	130	0.00193798449612403	0.251937984496124	-0.853	0.351435428146807	1.56272747496983e-16	0	0.379109828578932	0.387120306713581	516	luad	Lung Adenocarcinoma
PARP9	3q	733	0.68	0	0.58	1.8e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	39	0.0219560878243513	0.0778443113772455	2.064	6	11	-1.361	0.0119760479041916	0.0219560878243513	0.087126297126967	0.0517661783564892	0.218674026346788	-0.0144086186972521	0.0379160567207979	501	44	308	0.0878243512974052	0.614770459081836	2.873	1	33	0.00199600798403194	0.0658682634730539	-0.843	0.29982045005519	7.99529247385113e-12	0.694235439963348	0.371449852563504	0.410993386062631	501	lusc	Lung Squamous Cell Carcinoma
PARP9	3q	733	0.24	0.0718	0.1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	-2.051	0.0114942528735632	0	0.176956734027544	0.103121234982573	0	0	0	87	0	18	0	0.206896551724138	0.676	1	6	0.0114942528735632	0.0689655172413793	-0.695	0.238788086740132	0.0268176652403444	0	0.0955576109922154	0.0955576109922154	87	meso	 Mesothelioma
PARP9	3q	733	0.5	4.85e-12	0.19	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	78	0.0276338514680484	0.134715025906736	2.334	4	36	-1.416	0.00690846286701209	0.0621761658031088	0.187837717880966	0.000279822576908977	0.729708224036501	0.170608202183802	0.267004757675647	579	25	300	0.0431778929188256	0.518134715025907	2.672	0	39	0	0.0673575129533679	-0.924	0.186037095823781	0.000320865802408197	0.656604009476146	0.071142769621714	0.121087330367589	579	ov	Ovarian Serous Cystadenocarcinoma
PARP9	3q	733	0.12	1	0.12	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00543478260869565	0.325	0	1	-0.316	0	0.00543478260869565	0.100712845564612	0.183528006164792	0	0	0	184	1	21	0.00543478260869565	0.114130434782609	0.704	0	20	0	0.108695652173913	-0.689	0.0923239843270075	0.222960667335342	0	0.31898121673557	0.332973553071787	184	paad	Pancreatic Adenocarcinoma
PARP9	3q	733	0	0.997	0.54	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0.00617283950617284	0	0.823	0	5	-0.858	0	0.0308641975308642	0.0556426750412977	0.483260239852735	0	0	0	162	1	0	0.00617283950617284	0	0.254	0	93	0	0.574074074074074	-0.936	0.285740995066319	0.000238497822400539	0	0	0	162	pcpg	Pheochromocytoma and Paraganglioma
PARP9	3q	733	0.11	1.72e-10	0.01	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	9	0.00609756097560976	0.0182926829268293	0.73	3	7	-0.969	0.00609756097560976	0.0142276422764228	0.170415239426017	0.000152759925907292	0	0	0.534842166283445	492	4	56	0.00813008130081301	0.113821138211382	1.386	3	12	0.00609756097560976	0.024390243902439	-0.969	0.253778044109936	1.26336588264877e-08	0	0.57360012679073	0.578972019522683	492	prad	Prostate Adenocarcinoma
PARP9	3q	733	0.21	1	0.08	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0.0181818181818182	1.091	0	1	-0.445	0	0.00606060606060606	0.0582022593685408	0.459130490941957	0	0	0	165	0	34	0	0.206060606060606	1.173	0	9	0	0.0545454545454545	-0.445	-0.0239383763216363	0.760930138202724	0	-0.000587984888405835	-0.000587984888405835	165	read	Rectum Adenocarcinoma
PARP9	3q	733	0.17	1	0.23	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	7	0.0155642023346304	0.0272373540856031	3.405	4	12	-1.226	0.0155642023346304	0.0466926070038911	0.189497801335449	0.00237561515514352	0	0	0.782871493500301	257	3	36	0.0116731517509728	0.140077821011673	3.657	1	51	0.00389105058365759	0.198443579766537	-0.964	0.211565387132257	0.000672868418456513	0	0.407238756734274	0.491294833024993	257	sarc	Sarcoma
PARP9	3q	733	0.22	1	0.19	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0.0163487738419619	0.744	2	8	-1.56	0.00544959128065395	0.0217983651226158	0.0574537285728422	0.272947302365911	0	0	0	367	0	69	0	0.188010899182561	1.124	0	56	0	0.152588555858311	-0.938	0.259256490268435	4.92662497993218e-07	0	0.534061400114894	0.534061400114894	367	skcm	Skin Cutaneous Melanoma
PARP9	3q	733	0.22	0.531	0.17	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	17	0.00453514739229025	0.0385487528344671	1.489	2	9	-0.702	0.00453514739229025	0.0204081632653061	0.126410216331121	0.0144332929211889	0	0.194476190199161	0.244334921104972	441	2	106	0.00453514739229025	0.240362811791383	1.423	1	48	0.00226757369614512	0.108843537414966	-0.702	0.249219425049	1.05674991109211e-06	0	0.233549216745622	0.242735795260867	441	stad	Stomach Adenocarcinoma
PARP9	3q	733	0.27	1	0.21	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	-0.45	0	0.00666666666666667	0.0633812336461227	0.440979746629962	0	0	0	150	0	34	0	0.226666666666667	0.919	0	25	0	0.166666666666667	-0.547	-0.0426294221881139	0.604479479113239	0	-0.18014233714721	-0.18014233714721	150	tgct	Testicular Germ Cell Tumors
PARP9	3q	733	0	0.995	0.01	0.995	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	499	0	2	0	0.00400801603206413	0.393	0	4	0	0.00801603206412826	-0.462	0.0910644524348933	0.0430642522037851	0	0	0	499	thca	Thyroid Carcinoma
PARP9	3q	733	0.04	0.993	0.06	0.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	-0.482	0	0.00813008130081301	0.0882093540041605	0.342187581882234	0	0	0	123	0	5	0	0.040650406504065	1.341	0	8	0	0.0650406504065041	-0.514	0.00713831691349035	0.938848290130776	0	0	0	123	thym	Thymoma
PARP9	3q	733	0.16	0.0045	0.08	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	21	0.00927643784786642	0.038961038961039	1.537	1	3	-0.9	0.00185528756957328	0.00556586270871985	0.19748582587116	3.84045291062221e-06	0	0.602401958818336	0.741290357783617	539	7	96	0.012987012987013	0.178107606679035	1.577	1	21	0.00185528756957328	0.038961038961039	-0.905	0.23906650805677	1.92008473930988e-08	0	0.484471367405441	0.551766620051967	539	ucec	Uterine Corpus Endometrial Carcinoma
PARP9	3q	733	0.5	0.789	0.49	0.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	0.0178571428571429	0.0357142857142857	0.805	0	7	-0.891	0	0.125	0.0760555391987871	0.581025131682704	0	0	0	56	0	24	0	0.428571428571429	2.334	0	14	0	0.25	-0.694	0.213636363636364	0.117202998128869	0	0.247976482977186	0.247976482977186	56	ucs	Uterine Carcinosarcoma
PARP9	3q	733	0	0.983	0.54	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	-0.936	0	0.0125	-0.0609019271297074	0.591510224718094	0	0	0	80	0	0	0	0	0.062	0	44	0	0.55	-1.055	-0.175888499331828	0.118611444197534	0	0	0	80	uvm	Uveal Melanoma
TNKS	8p	338	0.43	0.0797	0.28	0.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0.0222222222222222	1.439	0	2	-0.667	0	0.0222222222222222	0.2205806640075	0.0538868452513281	0	0	0	90	0	34	0	0.377777777777778	1.859	1	17	0.0111111111111111	0.188888888888889	-1.057	0.702347072618606	1.09453098049653e-12	0	0.490182907018351	0.490182907018351	90	acc	Adrenocortical Carcinoma
TNKS	8p	338	0.3	1	0.63	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4	0.00245098039215686	0.00980392156862745	3.187	9	31	-1.051	0.0220588235294118	0.0759803921568627	0.100215714145035	0.0433162977087432	0	0	0	408	1	41	0.00245098039215686	0.100490196078431	1.96	31	211	0.0759803921568627	0.517156862745098	-1.293	0.617164908040032	4.34961226716017e-44	0	0.455109408847338	0.444573388919883	408	blca	Bladder Urothelial Carcinoma
TNKS	8p	338	0.31	0.00512	0.56	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	11	0.00648148148148148	0.0101851851851852	3.997	25	77	-4.64	0.0231481481481481	0.0712962962962963	0.202325508985181	2.29418297628409e-11	0	0.0391763909128562	0.540029137399892	1080	6	145	0.00555555555555556	0.134259259259259	3.424	61	501	0.0564814814814815	0.463888888888889	-1.293	0.618002101669531	6.33771879851494e-114	0	0.346543215362656	0.3627596845561	1080	brca	 Breast Invasive Carcinoma
TNKS	8p	338	0.22	1	0.36	3.09e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	0.0135593220338983	0.793	2	8	-1.36	0.00677966101694915	0.0271186440677966	0.221302399372615	0.000137413749120466	0	0	0	295	0	39	0	0.132203389830508	1.1	6	92	0.0203389830508475	0.311864406779661	-1.246	0.673935552628859	5.14156264232712e-40	0	0.516974349750423	0.516974349750423	295	cesc	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
TNKS	8p	338	0.12	0.988	0.36	0.0876	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	36	0	3	0	0.0833333333333333	0.641	1	12	0.0277777777777778	0.333333333333333	-0.925	0.578930434302613	0.000216350691971716	0	0	0	36	chol	Cholangiocarcinoma
TNKS	8p	338	0.35	1.23e-05	0.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	0.00221729490022173	0.00443458980044346	1.008	13	16	-1.852	0.0288248337028825	0.0354767184035477	0.231535694026765	5.60732888158558e-07	0	0	0	451	1	87	0.00221729490022173	0.19290465631929	1.582	30	169	0.0665188470066519	0.374722838137472	-1.293	0.723571249733629	2.88527083772109e-75	0	0.396672960109827	0.399671982894937	451	coad	Colon Adenocarcinoma
TNKS	8p	338	0.15	0.47	0.21	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.0208333333333333	0.718	1	1	-0.515	0.0208333333333333	0.0208333333333333	0.330360798898725	0.021831952149314	0	0	0	48	1	4	0.0208333333333333	0.0833333333333333	1.212	2	9	0.0416666666666667	0.1875	-0.953	0.4002062991272	0.00482532052173865	0	0	0	48	dlbc	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma
TNKS	8p	338	0.5	0.0613	0.57	0.000204	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5	0.0217391304347826	0.0271739130434783	3.437	4	9	-1.285	0.0217391304347826	0.0489130434782609	0.316625035250862	4.52157132714872e-05	0	0	0	184	6	38	0.0326086956521739	0.206521739130435	3.657	5	77	0.0271739130434783	0.418478260869565	-1.029	0.658015342149933	3.26754078657827e-21	0	0.403025783031834	0.52629553557068	184	esca	Esophageal Carcinoma
TNKS	8p	338	0.1	1	0.11	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	0.00173310225303293	0.00346620450606586	0.862	1	7	-1.14	0.00173310225303293	0.0121317157712305	NA	NA	0	0	0	577	2	50	0.00346620450606586	0.0866551126516465	1.476	1	61	0.00173310225303293	0.105719237435009	-1.293	0.33602116746592	3.37623818716581e-05	0	0.329298283696307	0.329298283696307	577	gbm	Glioblastoma Multiforme
TNKS	8p	338	0.36	2.73e-05	0.58	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0.00574712643678161	1.032	14	27	-1.328	0.0268199233716475	0.0517241379310345	0.162931757090632	0.000276374879431099	0	0	0	522	0	80	0	0.153256704980843	2.445	20	257	0.0383141762452107	0.492337164750958	-0.978	0.570209995745991	6.08908276454161e-44	0	0.379537113549664	0.379537113549664	522	hnsc	Head and Neck Squamous Cell Carcinoma
TNKS	8p	338	0.29	0.661	0.2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	2	-0.434	0	0.0303030303030303	-0.0553663920645633	0.661347705200546	0	0	0	66	0	16	0	0.242424242424242	1.569	0	11	0	0.166666666666667	-0.919	0.364276285910561	0.00285315259699675	0	0.0574330465819886	0.0574330465819886	66	kich	Kidney Chromophobe
